Downloaded from wid.world on 02-10-2021 at 02:44:17
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2019;12053.5469
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1983;15829.1573
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1984;16283.7234
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1985;16205.9214
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1986;15519.696
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1987;14874.4831
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1988;14134.0014
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1989;14641.9677
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1990;14325.5866
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1991;13514.69
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1992;13721.4629
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1993;12685.3267
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1994;12105.0666
Algeria;"anninc_pall_992_i_DZ
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1995;12287.6733
